dim_AD_UNIT,dim_APP,dim_COUNTRY,dim_DATE,dim_PLATFORM,met_AD_REQUESTS,met_CLICKS,met_ESTIMATED_EARNINGS,met_IMPRESSIONS,met_MATCHED_REQUESTS
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260424,iOS,2,0,1296,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SA,20260424,iOS,1,0,5144,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TW,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TW,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TW,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260424,iOS,67,0,103217,3,67
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260424,iOS,78,1,93385,4,78
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260424,iOS,63,0,0,0,63
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260424,iOS,19,0,48612,9,19
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,VE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,VE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,VE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,VE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BG,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BG,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BG,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BH,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BH,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BH,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,BH,20260425,iOS,2,0,1477,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,BR,20260425,iOS,2,0,3711,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CD,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CD,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CD,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CL,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CL,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CL,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CL,20260425,iOS,1,0,234,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CO,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CO,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CO,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CY,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CY,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CY,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ES,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ES,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ES,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IL,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IL,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IL,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260425,iOS,3,0,421,2,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IQ,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IQ,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IQ,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KR,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KR,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KR,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260425,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260425,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260425,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NZ,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NZ,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NZ,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260425,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PH,20260425,iOS,1,0,720,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260425,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260425,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260425,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260425,iOS,2,0,328,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,QA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,QA,20260425,iOS,2,0,61201,1,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,QA,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,QA,20260425,iOS,1,0,4157,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260425,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260425,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260425,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260425,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,TR,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260425,iOS,58,0,72253,2,58
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260425,iOS,60,1,55199,3,60
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260425,iOS,56,0,0,0,56
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260425,iOS,29,1,141376,26,29
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,VE,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,VE,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,VE,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,VE,20260425,iOS,1,0,952,1,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZW,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZW,20260425,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AE,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AE,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AE,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AU,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AU,20260426,iOS,3,1,56831,1,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AU,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,AU,20260426,iOS,2,1,21832,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BG,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BG,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BG,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CI,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CI,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CI,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CN,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CN,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CN,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CO,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CO,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CO,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ES,20260426,iOS,27,0,0,0,27
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ES,20260426,iOS,27,0,0,0,27
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ES,20260426,iOS,27,0,0,0,27
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,ES,20260426,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FR,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FR,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FR,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260426,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260426,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260426,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,GB,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GH,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GH,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GH,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,HN,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,HN,20260426,iOS,3,0,5911,2,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,HN,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,HN,20260426,iOS,3,0,872,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260426,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260426,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260426,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260426,iOS,25,0,1831,8,25
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,OM,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,OM,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,OM,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260426,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260426,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260426,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PT,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PT,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PT,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,RO,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,RO,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,RO,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260426,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260426,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260426,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,TR,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260426,iOS,59,0,0,0,59
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260426,iOS,64,2,400203,5,64
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260426,iOS,59,0,0,0,59
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260426,iOS,17,0,74841,14,17
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260426,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260426,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,ZA,20260426,iOS,1,0,952,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AU,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AU,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AU,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,AU,20260427,iOS,1,0,3223,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BE,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BE,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BE,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,BE,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CH,20260427,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CH,20260427,iOS,9,0,0,0,9
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CH,20260427,iOS,9,0,0,0,9
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CI,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CI,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CI,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CO,20260427,iOS,1,0,0,0,1
